,ra,dec,name,major_axis,minor_axis,pa
2392,269.12,-31.2107,PHR J1756-3112,26.0869565217,26.0869565217,0.0
2393,268.41546,-30.85678,PHR J1753-3051,26.0869565217,26.0869565217,0.0
2394,264.60958,-28.78425,JaSt 7,26.0869565217,26.0869565217,0.0
2395,268.80451,-30.97029,MPA J1755-3058,26.0869565217,26.0869565217,0.0
2396,268.31786,-30.64445,PHR J1753-3038,26.0869565217,26.0869565217,0.0
2397,271.77918,-32.2561,BMP J1807-3215,26.0869565217,26.0869565217,0.0
2398,263.80025,-28.15861,PPA J1735-2809,26.0869565217,26.0869565217,0.0
2399,272.47001,-32.56218,PPA J1809-3233,26.0869565217,26.0869565217,0.0
2400,269.46538,-31.10304,PHR J1757-3106,26.0869565217,26.0869565217,0.0
2401,269.85623,-31.28164,MPA J1759-3116,26.0869565217,26.0869565217,0.0
2402,262.69993,-27.4417,MPA J1730-2726,26.0869565217,26.0869565217,0.0
2403,267.933,-30.2118,JaSt 2-7,26.0869565217,26.0869565217,0.0
2404,261.9933,-26.8958,PPA J1727-2653,26.0869565217,26.0869565217,0.0
2405,260.49209,-25.90669,BMP J1721-2554,26.0869565217,26.0869565217,0.0
2406,268.49751,-30.36362,PPA J1753-3021,26.0869565217,26.0869565217,0.0
2407,270.62628,-31.40477,PPA J1802-3124,26.0869565217,26.0869565217,0.0
2408,264.23668,-28.07833,PPA J1736-2804,26.0869565217,26.0869565217,0.0
2409,272.045,-32.0237,PHR J1808-3201,26.0869565217,26.0869565217,0.0
2410,263.14954,-27.40781,MPA J1732-2724,26.0869565217,26.0869565217,0.0
2411,271.37586,-31.67115,PHR J1805-3140,26.0869565217,26.0869565217,0.0
2412,262.94915,-27.15524,PHR J1731-2709,26.0869565217,26.0869565217,0.0
2413,264.549,-28.002,PPA J1738-2800,26.0869565217,26.0869565217,0.0
2414,269.02746,-30.32636,PHR J1756-3019,26.0869565217,26.0869565217,0.0
2415,268.20488,-29.88362,MPA J1752-2953,26.0869565217,26.0869565217,0.0
2416,281.46135,-33.34272,IC 4776,26.0869565217,26.0869565217,0.0
2417,273.253,-29.4196,KFL 14,26.0869565217,26.0869565217,0.0
2418,286.39977,-33.19379,Hb 8,26.0869565217,26.0869565217,0.0
2419,263.83925,-20.95639,M 3-11,26.0869565217,26.0869565217,0.0
2420,266.90942,-22.10545,M 1-28,26.0869565217,26.0869565217,0.0
2421,262.24008,-19.26495,M 1-20,26.0869565217,26.0869565217,0.0
2422,266.38214,-20.96716,M 3-15,26.0869565217,26.0869565217,0.0
2423,264.73907,-18.29327,Hen 2-260,26.0869565217,26.0869565217,0.0
2424,267.6181,-19.05252,Th 4-5,26.0869565217,26.0869565217,0.0
2425,279.09574,-23.92198,GJJC 1,26.0869565217,26.0869565217,0.0
2426,283.87773,-21.82768,Y-C 2-32,26.0869565217,26.0869565217,0.0
2427,270.27744,-14.50593,Sa 3-111,26.0869565217,26.0869565217,0.0
2428,285.57342,-21.44758,SaWe 4,26.0869565217,26.0869565217,0.0
2429,284.76572,20.61702,K 4-10,26.0869565217,26.0869565217,0.0
2431,301.00041,49.3185,K 3-73,26.0869565217,26.0869565217,0.0
2432,3.22917,69.17333,Abell 1,26.0869565217,26.0869565217,0.0
2433,71.67933,44.46711,We 1-2,26.0869565217,26.0869565217,0.0
2434,102.66963,-22.43644,SaWe 1,26.0869565217,26.0869565217,0.0
2435,153.89614,-58.85288,Hf 4,26.0869565217,26.0869565217,0.0
2436,163.646,-59.1629,Hf 38,26.0869565217,26.0869565217,0.0
2437,185.97333,-60.22039,Hen 2-82,26.0869565217,26.0869565217,0.0
2438,211.403,-64.6839,Hen 2-103,26.0869565217,26.0869565217,0.0
2439,243.14145,-54.39435,HeFa 1,26.0869565217,26.0869565217,0.0
2440,249.90625,-52.82019,HaTr 3,26.0869565217,26.0869565217,0.0
2441,256.41211,-43.93899,Vd 1-9,26.0869565217,26.0869565217,0.0
2442,260.40828,-28.92065,Terz N 18,26.0869565217,26.0869565217,0.0
2443,270.34247,-33.2953,M 1-34,26.0869565217,26.0869565217,0.0
2444,252.77641,-32.38345,PM 1-115,26.0869565217,26.0869565217,0.0
2445,253.94701,-29.8384,MyCn 26,26.0869565217,26.0869565217,0.0
2446,255.646,-30.3208,K 5-21,26.0869565217,26.0869565217,0.0
2447,256.547,-31.3007,K 5-22,26.0869565217,26.0869565217,0.0
2448,256.86899,-36.3955,K 6-18,26.0869565217,26.0869565217,0.0
2449,257.1425,-35.8017,WRAY 15-1624,26.0869565217,26.0869565217,0.0
2450,257.26801,-35.0879,K 5-24,26.0869565217,26.0869565217,0.0
2451,257.35699,-24.7209,K 5-25,26.0869565217,26.0869565217,0.0
2452,257.92054,-30.48035,PM 1-130,26.0869565217,26.0869565217,0.0
2453,258.75,-34.2938,K 5-26,26.0869565217,26.0869565217,0.0
2454,258.94501,-42.4017,CBF 3,26.0869565217,26.0869565217,0.0
2455,258.9522,-35.17624,RPZM 9,26.0869565217,26.0869565217,0.0
2456,258.95801,-22.5,K 5-27,26.0869565217,26.0869565217,0.0
2457,258.96961,-31.3675,Terz N 233,26.0869565217,26.0869565217,0.0
2458,259.26233,-31.49153,K 5-29,26.0869565217,26.0869565217,0.0
2459,259.70183,-37.10714,PM 2-25,26.0869565217,26.0869565217,0.0
2460,259.75813,-31.79429,G354.4+03.2,26.0869565217,26.0869565217,0.0
2461,259.85901,-22.8032,PM 1-139,26.0869565217,26.0869565217,0.0
2462,260.55371,-29.87681,K 5-31,26.0869565217,26.0869565217,0.0
2463,260.72247,-25.41653,Terz N 67,26.0869565217,26.0869565217,0.0
2464,261.16892,-40.87238,RPZM 15,26.0869565217,26.0869565217,0.0
2465,262.47238,-29.95287,K 6-25,26.0869565217,26.0869565217,0.0
2466,263.02399,-17.1144,IRAS 17292-1704,26.0869565217,26.0869565217,0.0
2467,263.34425,-35.18449,RPZM 23,26.0869565217,26.0869565217,0.0
2468,263.68142,-29.78478,JaSt 1,26.0869565217,26.0869565217,0.0
2469,263.75362,-29.37102,JaSt 2,26.0869565217,26.0869565217,0.0
2470,263.759,-25.3973,PBOZ 21,26.0869565217,26.0869565217,0.0
2471,263.90616,-29.22157,JaSt 4,26.0869565217,26.0869565217,0.0
2472,263.97363,-22.33394,K 6-27,26.0869565217,26.0869565217,0.0
2473,264.43701,-32.2583,Th 3-34,26.0869565217,26.0869565217,0.0
2474,264.53101,-27.3376,PM 1-165,26.0869565217,26.0869565217,0.0
2475,264.61529,-28.86689,JaSt 8,26.0869565217,26.0869565217,0.0
2476,264.685,-28.1118,JaSt 2-2,26.0869565217,26.0869565217,0.0
2477,264.74513,-28.77816,JaSt 12,26.0869565217,26.0869565217,0.0
2478,264.84429,-29.69597,JaSt 16,26.0869565217,26.0869565217,0.0
2479,264.967,-27.739,JaSt 21,26.0869565217,26.0869565217,0.0
2480,265.096,-27.82,JaSt 23,26.0869565217,26.0869565217,0.0
2481,265.12701,-33.4991,RPZM 30,26.0869565217,26.0869565217,0.0
2482,265.14539,-28.69311,PBOZ 25,26.0869565217,26.0869565217,0.0
2483,265.16066,-28.01709,PBOZ 26,26.0869565217,26.0869565217,0.0
2484,265.176,-28.2088,JaSt 27,26.0869565217,26.0869565217,0.0
2485,265.28933,-28.46486,JaSt 2-3,26.0869565217,26.0869565217,0.0
2486,265.41212,-21.74269,PTB 5,26.0869565217,26.0869565217,0.0
2487,265.47826,-27.05534,JaSt 34,26.0869565217,26.0869565217,0.0
2488,265.617,-27.2256,JaSt 2-4,26.0869565217,26.0869565217,0.0
2489,265.63501,-18.1622,CBF 1,26.0869565217,26.0869565217,0.0
2490,265.7076,-27.35529,JaSt 41,26.0869565217,26.0869565217,0.0
2491,265.71072,-36.22643,IRAS 17393-3612,26.0869565217,26.0869565217,0.0
2492,265.847,-27.1864,JaSt 45,26.0869565217,26.0869565217,0.0
2493,265.8764,-26.79226,JaSt 46,26.0869565217,26.0869565217,0.0
2494,265.95208,-26.89083,JaSt 2-5,26.0869565217,26.0869565217,0.0
2495,266.13572,-24.22418,K 5-14,26.0869565217,26.0869565217,0.0
2496,266.40533,-27.02156,JaSt 55,26.0869565217,26.0869565217,0.0
2497,266.507,-27.4333,PBOZ 13,26.0869565217,26.0869565217,0.0
2498,266.6836,-27.05662,PBOZ 14,26.0869565217,26.0869565217,0.0
2499,266.75551,-31.76062,RPZM 38,26.0869565217,26.0869565217,0.0
2500,266.82401,-33.2609,K 6-12,26.0869565217,26.0869565217,0.0
2501,266.883,-24.2186,K 5-17,26.0869565217,26.0869565217,0.0
2502,267.05241,-22.99394,MPA J1748-2259,26.0869565217,26.0869565217,0.0
2503,267.104,-22.1979,MPA J1748-2211,26.0869565217,26.0869565217,0.0
2504,267.23344,-31.11191,JaSt 64,26.0869565217,26.0869565217,0.0
2505,267.33342,-30.60155,JaSt 65,26.0869565217,26.0869565217,0.0
2506,267.34208,-29.99097,JaSt 66,26.0869565217,26.0869565217,0.0
2507,267.36137,-20.90884,PTB 10,26.0869565217,26.0869565217,0.0
2508,267.41558,-24.53714,K 6-29,26.0869565217,26.0869565217,0.0
2509,267.46848,-30.55058,RPZM 42,26.0869565217,26.0869565217,0.0
2510,267.69921,-29.88708,JaSt 73,26.0869565217,26.0869565217,0.0
2511,267.69998,-29.41208,JaSt 75,26.0869565217,26.0869565217,0.0
2512,267.95324,-30.04262,RPZM 43,26.0869565217,26.0869565217,0.0
2513,268.01599,-29.2783,JaSt 2-8,26.0869565217,26.0869565217,0.0
2514,268.03201,-20.878,MPA J1752-2052,26.0869565217,26.0869565217,0.0
2515,268.07422,-18.86734,PTB 14,26.0869565217,26.0869565217,0.0
2516,268.09601,-35.0716,K 5-34,26.0869565217,26.0869565217,0.0
2517,268.17787,-21.25999,Th 4-8,26.0869565217,26.0869565217,0.0
2518,268.19,-28.8108,JaSt 84,26.0869565217,26.0869565217,0.0
2519,268.19901,-29.2897,JaSt 2-9,26.0869565217,26.0869565217,0.0
2520,268.25,-28.7349,JaSt 87,26.0869565217,26.0869565217,0.0
2521,268.32379,-28.07575,JaSt 90,26.0869565217,26.0869565217,0.0
2522,268.33254,-28.45407,JaSt 92,26.0869565217,26.0869565217,0.0
2523,268.36246,-29.13783,JaSt 2-11,26.0869565217,26.0869565217,0.0
2524,268.36499,-28.1968,JaSt 2-12,26.0869565217,26.0869565217,0.0
2525,268.39899,-28.8734,JaSt 2-13,26.0869565217,26.0869565217,0.0
2526,268.55521,-28.08783,JaSt 97,26.0869565217,26.0869565217,0.0
2527,268.59799,-28.5806,JaSt 2-15,26.0869565217,26.0869565217,0.0
2528,268.6715,-31.52894,K 6-34,26.0869565217,26.0869565217,0.0
2529,268.84517,-28.33586,JaSt 2-16,26.0869565217,26.0869565217,0.0
2530,268.92658,-20.38291,CBF 2,26.0869565217,26.0869565217,0.0
2531,268.94275,-27.89394,JaSt 98,26.0869565217,26.0869565217,0.0
2532,268.97034,-30.26145,K 6-36,26.0869565217,26.0869565217,0.0
2533,268.97699,-28.097,JaSt 2-18,26.0869565217,26.0869565217,0.0
2534,269.14099,-28.5083,JaSt 2-19,26.0869565217,26.0869565217,0.0
2535,269.21767,-19.55014,Pre 14,26.0869565217,26.0869565217,0.0
2536,269.2525,-36.25443,K 5-36,26.0869565217,26.0869565217,0.0
2537,269.60841,-14.4231,PTB 19,26.0869565217,26.0869565217,0.0
2538,269.86129,-42.41372,SB 32,26.0869565217,26.0869565217,0.0
2539,269.979,-32.9866,Sa 3-107,26.0869565217,26.0869565217,0.0
2540,269.996,-32.5995,K 6-38,26.0869565217,26.0869565217,0.0
2541,270.01801,-37.2837,K 5-38,26.0869565217,26.0869565217,0.0
2542,271.302,-30.7037,PN PM 1-206,26.0869565217,26.0869565217,0.0
2543,272.14564,-31.1144,SB 2,26.0869565217,26.0869565217,0.0
2544,272.582,-18.6528,IRAS 18073-1839,26.0869565217,26.0869565217,0.0
2545,272.91626,-34.00611,SB 52,26.0869565217,26.0869565217,0.0
2546,273.06067,-31.33347,SB 3,26.0869565217,26.0869565217,0.0
2547,273.41765,-23.96084,PTB 11,26.0869565217,26.0869565217,0.0
2548,273.95999,-27.8159,SB 8,26.0869565217,26.0869565217,0.0
2549,274.448,-24.0441,Sa 3-128,26.0869565217,26.0869565217,0.0
2550,274.53699,-27.5323,SB 10,26.0869565217,26.0869565217,0.0
2551,275.48001,-27.1629,SB 12,26.0869565217,26.0869565217,0.0
2552,275.76852,-17.89281,PTB 38,26.0869565217,26.0869565217,0.0
2553,277.25149,-18.17959,PTB 39,26.0869565217,26.0869565217,0.0
2554,277.533,-21.0848,PTB 34,26.0869565217,26.0869565217,0.0
2555,277.64198,-19.24593,V-V 3-4,26.0869565217,26.0869565217,0.0
2556,280.91588,-19.80907,PTB 40,26.0869565217,26.0869565217,0.0
2557,281.12201,-19.7125,PN PM 1-254,26.0869565217,26.0869565217,0.0
2558,281.292,-23.35919,PTB 32,26.0869565217,26.0869565217,0.0
2559,259.36099,-30.64,CBF J1717-3038,26.0869565217,26.0869565217,0.0
2560,267.621,-30.0596,JaSt 72,26.0869565217,26.0869565217,0.0
2561,268.539,-28.7897,MPA1754-2847,26.0869565217,26.0869565217,0.0
2562,268.94699,-29.1114,,26.0869565217,26.0869565217,0.0
2563,269.31,-30.3648,MPA J1757-3021,26.0869565217,26.0869565217,0.0
2564,269.39801,-27.5922,FrBc 2,26.0869565217,26.0869565217,0.0
2565,269.56201,-28.6917,MPA 1758-2841,26.0869565217,26.0869565217,0.0
2566,269.70999,-28.2814,MPA1758-2816,26.0869565217,26.0869565217,0.0
2567,269.715,-29.2664,MPA1758-2915,26.0869565217,26.0869565217,0.0
2568,269.98099,-27.3214,MPA1759-2719,26.0869565217,26.0869565217,0.0
2569,270.0,-30.4356,MPA 1800-3026,26.0869565217,26.0869565217,0.0
2570,270.45901,-27.9239,TYC 6850-2332-1,26.0869565217,26.0869565217,0.0
2571,270.51901,-28.0608,MPA 1802-2803,26.0869565217,26.0869565217,0.0
2572,270.72299,-28.1322,MPA J1802-2807,26.0869565217,26.0869565217,0.0
2573,271.04367,-29.44018,MPA J1804-2926,26.0869565217,26.0869565217,0.0
2574,271.48099,-29.0461,MPA 1805-2902	,26.0869565217,26.0869565217,0.0
2575,271.664,-28.2058,MPA1806-2812,26.0869565217,26.0869565217,0.0
2576,271.72,-28.1181,MPA1806-2807,26.0869565217,26.0869565217,0.0
2577,271.92801,-26.5172,MPA1807-2631,26.0869565217,26.0869565217,0.0
2578,271.396,-24.6381,IRAS 18025-2438,26.0869565217,26.0869565217,0.0
2579,267.15207,-24.27618,H 2-24,26.0869565217,26.0869565217,0.0
2580,266.7175,-30.62856,JaSt 58,26.0869565217,26.0869565217,0.0
2581,267.54501,-37.0572,JaFu 2,26.0869565217,26.0869565217,0.0
2582,268.01798,-27.61068,JaSt 81,26.0869565217,26.0869565217,0.0
2583,276.94021,-9.63696,PM 1-235,26.0869565217,26.0869565217,0.0
2584,297.495,30.2483,KLW 4,26.0869565217,26.0869565217,0.0
2585,299.98258,34.48467,KLSS 2-3,26.0869565217,26.0869565217,0.0
2586,265.91434,-25.61181,Terz N 1580,26.0869565217,26.0869565217,0.0
2587,53.99042,63.2783,KnPa 1,26.0869565217,26.0869565217,0.0
2588,60.873,52.14056,Te 5,26.0869565217,26.0869565217,0.0
2589,68.15879,60.3367,Kn 33,26.0869565217,26.0869565217,0.0
2590,71.15733,37.65422,Kn 37,26.0869565217,26.0869565217,0.0
2591,71.32771,59.15683,Kn 34,26.0869565217,26.0869565217,0.0
2592,73.85208,52.9875,Kn 36,26.0869565217,26.0869565217,0.0
2593,84.49171,17.105,Pa 9,26.0869565217,26.0869565217,0.0
2594,90.19671,9.47778,Kn 40,26.0869565217,26.0869565217,0.0
2595,95.42079,23.5869,HoCr 1,26.0869565217,26.0869565217,0.0
2596,101.603,8.48389,Ri 1,26.0869565217,26.0869565217,0.0
2597,104.849,18.4469,Kn 39,26.0869565217,26.0869565217,0.0
2598,257.41096,-9.01153,Pa 12,26.0869565217,26.0869565217,0.0
2599,278.96425,10.95539,Kn 1,26.0869565217,26.0869565217,0.0
2600,279.29429,4.47183,Pa 10,26.0869565217,26.0869565217,0.0
2601,283.84083,15.19589,Kn 3,26.0869565217,26.0869565217,0.0
2602,286.81596,18.87789,Kn 4,26.0869565217,26.0869565217,0.0
2603,295.168,29.50292,Kn 15,26.0869565217,26.0869565217,0.0
2604,296.76108,29.50694,Pa 1,26.0869565217,26.0869565217,0.0
2605,299.34288,26.65228,Te 1,26.0869565217,26.0869565217,0.0
2606,300.84399,21.5978,Kn 12,26.0869565217,26.0869565217,0.0
2607,300.93442,12.37378,Kn 5,26.0869565217,26.0869565217,0.0
2608,301.70401,21.3572,Kn 13,26.0869565217,26.0869565217,0.0
2609,302.13599,19.4753,Kn 10,26.0869565217,26.0869565217,0.0
2610,302.4208,41.24522,Pa 6,26.0869565217,26.0869565217,0.0
2611,305.048,24.0772,Kn 16,26.0869565217,26.0869565217,0.0
2612,307.336,25.5444,Kn 19,26.0869565217,26.0869565217,0.0
2613,308.60901,31.3092,Kn 23,26.0869565217,26.0869565217,0.0
2614,311.54401,52.9517,Pa 3,26.0869565217,26.0869565217,0.0
2615,313.26642,21.00303,Kn 45,26.0869565217,26.0869565217,0.0
2616,313.86363,39.06644,Te 8,26.0869565217,26.0869565217,0.0
2617,315.33542,21.66838,Kn 44,26.0869565217,26.0869565217,0.0
2618,317.33401,38.6017,Kn 25,26.0869565217,26.0869565217,0.0
2619,320.00039,51.68493,Pa 7,26.0869565217,26.0869565217,0.0
2620,320.22054,50.94401,Pa 8,26.0869565217,26.0869565217,0.0
2621,320.789,38.9703,Kn 26,26.0869565217,26.0869565217,0.0
2622,322.046,58.8763,KTC 1,26.0869565217,26.0869565217,0.0
2623,326.852,63.086,Kn 30,26.0869565217,26.0869565217,0.0
2624,336.91329,66.73597,Kn 31,26.0869565217,26.0869565217,0.0
2625,351.80499,65.1564,Te 4,26.0869565217,26.0869565217,0.0
2626,358.54725,74.92611,Kn 50,26.0869565217,26.0869565217,0.0
2627,3.391,67.3011,Te 10,26.0869565217,26.0869565217,0.0
2628,85.1865,31.74203,Te 2,26.0869565217,26.0869565217,0.0
2629,278.16667,13.96731,Kn 2,26.0869565217,26.0869565217,0.0
2630,295.28201,19.1406,Kn 43,26.0869565217,26.0869565217,0.0
2631,299.49701,4.79194,WHTZ 3,26.0869565217,26.0869565217,0.0
2632,310.32501,27.585,Kn 21,26.0869565217,26.0869565217,0.0
2633,320.504,55.075,Kn 28,26.0869565217,26.0869565217,0.0
2634,327.29871,57.45547,Cr 1,26.0869565217,26.0869565217,0.0
2635,322.49349,51.06654,IRAS 21282+5050,26.0869565217,26.0869565217,0.0
2636,284.41671,-18.60464,PTB 44,26.0869565217,26.0869565217,0.0
2637,269.2735,-17.18608,PHR J1757-1711,26.0869565217,26.0869565217,0.0
2638,50.7705,62.78678,KK 26,26.0869565217,26.0869565217,0.0
2639,268.97198,-11.0949,PTB 21,26.0869565217,26.0869565217,0.0
2640,82.23658,36.05097,Abell 9,26.0869565217,26.0869565217,0.0
2641,106.815,-5.16861,K 1-9,26.0869565217,26.0869565217,0.0
2642,283.645,0.18462,GLMP 844,26.0869565217,26.0869565217,0.0
2643,226.57129,-41.75514,Mu 1,26.0869565217,26.0869565217,0.0
2645,343.68858,54.93363,K 3-86,26.0869565217,26.0869565217,0.0
2646,268.13621,-17.68556,DPV 1,26.0869565217,26.0869565217,0.0
2647,239.338,-54.5128,PM 1-104,26.0869565217,26.0869565217,0.0
2648,303.83938,38.0455,Ju 1,26.0869565217,26.0869565217,0.0
2649,214.61501,-60.7863,CGR 1,26.0869565217,26.0869565217,0.0
2650,289.13101,36.1633,ETHOS 1,26.0869565217,26.0869565217,0.0
2651,21.28313,63.948,IPHASX J012507.9+635652,26.0869565217,26.0869565217,0.0
2652,288.13101,-3.52556,FP J1912-0331,26.0869565217,26.0869565217,0.0
2653,306.80208,11.88556,Fr 2-15,26.0869565217,26.0869565217,0.0
2654,52.8,43.9043,Bode 1,26.0869565217,26.0869565217,0.0
2655,263.68301,-28.1766,V972 Oph,26.0869565217,26.0869565217,0.0
2656,295.18267,2.50883,WHTZ 1,26.0869565217,26.0869565217,0.0
2657,296.39013,21.13572,IPHASX J194533.6+210808,26.0869565217,26.0869565217,0.0
2658,284.435,10.8481,IPHASX J185744.4+105053,26.0869565217,26.0869565217,0.0
2659,283.34201,8.505,IPHASX J185322.1+083018,26.0869565217,26.0869565217,0.0
2660,38.9141,63.63998,IPHASX J023538.6+633823,26.0869565217,26.0869565217,0.0
2661,348.26678,59.29441,WeSb 6,26.0869565217,26.0869565217,0.0
2662,292.19725,9.57725,Fe 1,26.0869565217,26.0869565217,0.0
2663,295.99799,17.1503,IPHASX J194359.5+170901,26.0869565217,26.0869565217,0.0
2664,322.68917,52.69639,KKR 62,26.0869565217,26.0869565217,0.0
2665,332.82501,55.4783,IPHASX J221118.0+552841,26.0869565217,26.0869565217,0.0
2666,81.37998,28.32956,IPHASX J052531.1+281945,26.0869565217,26.0869565217,0.0
2667,300.07788,36.99283,NeVe 2,26.0869565217,26.0869565217,0.0
2668,277.00551,-10.23583,GLMP 781,26.0869565217,26.0869565217,0.0
2669,278.58301,-7.08825,MPA J1834-0706,26.0869565217,26.0869565217,0.0
2670,264.75229,-30.19306,JaSt 11,26.0869565217,26.0869565217,0.0
2671,264.96083,-29.08011,JaSt 20,26.0869565217,26.0869565217,0.0
2672,265.11762,-30.23092,JaSt 24,26.0869565217,26.0869565217,0.0
2673,265.13967,-29.77083,JaSt 26,26.0869565217,26.0869565217,0.0
2674,265.36579,-28.88089,JaSt 31,26.0869565217,26.0869565217,0.0
2675,265.53574,-28.92685,JaSt 35,26.0869565217,26.0869565217,0.0
2676,265.88913,-28.31209,JaSt 47,26.0869565217,26.0869565217,0.0
2677,266.01808,-28.26607,JaSt 49,26.0869565217,26.0869565217,0.0
2678,266.16717,-29.37342,JaSt 51,26.0869565217,26.0869565217,0.0
2679,266.97462,-29.6138,JaSt 60,26.0869565217,26.0869565217,0.0
2680,267.09592,-29.67907,JaSt 61,26.0869565217,26.0869565217,0.0
2681,267.36679,-29.34663,JaSt 67,26.0869565217,26.0869565217,0.0
2682,267.46158,-30.05292,JaSt 68,26.0869565217,26.0869565217,0.0
2683,267.58779,-28.65068,JaSt 70,26.0869565217,26.0869565217,0.0
2684,267.73488,-28.5234,JaSt 76,26.0869565217,26.0869565217,0.0
2685,268.022,-28.0968,JaSt 82,26.0869565217,26.0869565217,0.0
2686,323.59684,52.62434,PM 1-332,26.0869565217,26.0869565217,0.0
2687,49.14183,46.89372,HaWe 3,26.0869565217,26.0869565217,0.0
2688,302.64014,44.1968,PM 1-320,26.0869565217,26.0869565217,0.0
2689,325.24608,58.97844,PM 1-333,26.0869565217,26.0869565217,0.0
2691,97.01692,12.77272,PM 1-20,26.0869565217,26.0869565217,0.0
2692,106.68668,-11.75568,Sa 2-4,26.0869565217,26.0869565217,0.0
2693,112.494,-2.11042,RWT 152,26.0869565217,26.0869565217,0.0
2694,109.9175,-7.21972,WHI B0717-07,26.0869565217,26.0869565217,0.0
2695,130.31292,-36.03289,WRAY 16-26,26.0869565217,26.0869565217,0.0
2696,262.29147,-42.54592,Sa 2-202,26.0869565217,26.0869565217,0.0
2697,256.49988,-39.49472,PM 1-127,26.0869565217,26.0869565217,0.0
2698,257.85508,-39.49769,RPZM 3,26.0869565217,26.0869565217,0.0
2699,258.96506,-39.55229,RPZM 8,26.0869565217,26.0869565217,0.0
2700,272.65648,-39.88734,WRAY 16-376,26.0869565217,26.0869565217,0.0
2701,241.6186,-35.75353,Sand 3,26.0869565217,26.0869565217,0.0
2702,262.08871,-37.09175,RPZM 19,26.0869565217,26.0869565217,0.0
2703,258.43075,-34.64066,PM 1-134,26.0869565217,26.0869565217,0.0
2704,259.10902,-33.5565,PM 1-136,26.0869565217,26.0869565217,0.0
2705,269.72646,-36.35456,PN PM 1-196,26.0869565217,26.0869565217,0.0
2706,269.315,-34.7929,K 5-37,26.0869565217,26.0869565217,0.0
2707,261.40638,-32.46781,PM 1-146,26.0869565217,26.0869565217,0.0
2708,259.05942,-30.92661,K 5-28,26.0869565217,26.0869565217,0.0
2709,264.08538,-32.87745,RPZM 26,26.0869565217,26.0869565217,0.0
2710,265.36755,-33.17257,PN RPZM 33,26.0869565217,26.0869565217,0.0
2711,265.855,-30.8956,PBOZ 9,26.0869565217,26.0869565217,0.0
2712,266.28641,-33.60221,RPZM 37,26.0869565217,26.0869565217,0.0
2713,265.816,-31.7623,PN RPZM 35,26.0869565217,26.0869565217,0.0
2714,267.363,-31.7753,RPZM 41,26.0869565217,26.0869565217,0.0
2715,267.93888,-32.05111,Al 2-O,26.0869565217,26.0869565217,0.0
2716,263.8995,-28.12367,RPZM 25,26.0869565217,26.0869565217,0.0
2717,266.897,-29.8489,RPZM 39,26.0869565217,26.0869565217,0.0
2718,265.862,-29.792,GRM 1,26.0869565217,26.0869565217,0.0
2719,267.2161,-30.08862,PM 1-178,26.0869565217,26.0869565217,0.0
2720,272.40851,-30.81486,PN PM 1-214,26.0869565217,26.0869565217,0.0
2721,261.9105,-25.37389,PBOZ 5,26.0869565217,26.0869565217,0.0
2722,265.638,-27.4736,PM 1-173,26.0869565217,26.0869565217,0.0
